chembl_id,canonical_smiles,selfies,MW,pIC50,logBB,logCmax,logThalf,SAS,QED,PAINS,Fitness
CHEMBL3650801,CC1(C)Oc2ccc(-c3cc(C#N)ccc3F)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][=C][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][F][C][=C][Ring1][#C][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][C][O][C][Ring1][Ring2],393.4180000000002,6.145572494212138,0.14374293,2.191172,0.5772343,4.448952977607981,0.8041465938169537,0,9.05772172421214
CHEMBL3650802,CNC(=O)c1cc(F)cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,[C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][=Branch1][C][O][C][Ring1][Ring2][C][Branch1][C][C][Branch1][C][C][O][Ring1][P][=C][Ring2][Ring1][O],425.46000000000026,5.563519304990505,-0.62907916,1.9984949,0.078538276,4.395212232756137,0.7712888867617473,0,7.011473320990505
CHEMBL3650803,CCC1CC=C(c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)CC1,[C][C][C][C][C][=C][Branch2][Ring2][=Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][=Branch1][C][O][C][Ring1][Ring2][C][Branch1][C][C][Branch1][C][C][O][Ring1][P][C][C][Ring2][Ring1][#Branch2],382.50400000000025,5.657577319177793,0.16591388,2.676294,-0.37478644,4.921264456466675,0.8392979514472635,0,8.124998759177794
CHEMBL3650804,CC1(C)Oc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][N][C][=C][N][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][Ring1][=N][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch1][C][O][C][Ring1][Ring2],385.8510000000003,6.567672207738395,0.1535043,2.4139647,0.23016126,4.472871012976508,0.8154004084611142,0,9.365302467738395
CHEMBL3650805,CC1(C)Oc2ccc(-c3ccc4[nH]ccc4c3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][=C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][C][=C][Ring1][#C][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][C][O][C][Ring1][Ring2],389.45500000000027,5.5388017113775065,-0.08213111,1.6185187,0.22150846,4.429094734378652,0.6667145207494749,0,7.296697761377507
CHEMBL3650806,CC1(C)Oc2ccc(-c3cccc4cc[nH]c34)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][C][=C][NH1][C][Ring1][=Branch2][=Ring1][Branch1][C][=C][Ring1][#C][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][C][O][C][Ring1][Ring2],389.45500000000027,5.621602099051862,-0.27378756,1.8030823,0.5245951,4.517586671357336,0.6667145207494749,0,7.675491939051862
CHEMBL3650809,CC1(C)Oc2ccc(-c3ccc4nonc4c3)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][=C][C][C][=C][C][=N][O][N][=C][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][Ring1][#C][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][=Branch2][C][O][C][Ring1][Ring2],392.41500000000025,6.035834689378264,0.019844553,1.4470032,0.29507625,4.523360350690052,0.6785439929506457,0,7.797758692378265
CHEMBL3650810,CC1(C)Oc2ccc(-c3cccc4cccnc34)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring1][S][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][C][O][C][Ring1][Ring2],401.4660000000003,5.619788758288394,-0.19302832,2.0896573,0.009905919,4.319077016274756,0.6736476586887902,0,7.526323657288394
CHEMBL3650811,CC1(C)Oc2ccc(-c3cccc4cnccc34)cc2C2(COC(N)=N2)C12COC2,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][#C][C][=C][C][=C][C][=C][N][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring1][S][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][C][O][C][Ring1][Ring2],401.4660000000003,5.791021482723746,-0.15107898,2.0731606,-0.019184977,4.35427522736599,0.6736476586887902,0,7.693918125723746
CHEMBL3650812,COC/C=C/c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C(C)(C)O2,[C][O][C][/C][=C][/C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][O][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][=Branch1][C][O][C][Ring1][Ring2][C][Branch1][C][C][Branch1][C][C][O][Ring1][P],344.4110000000001,5.687822643560222,-0.090809405,2.772663,-0.4416592,4.684049670773776,0.9084691289392088,0,7.928017038560222
