canonical_smiles,selfies,logThalf
Cc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)CO2,[C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][Ring1][O][O][C][C][N][Branch1][C][C][C][C][O][Ring2][Ring1][O],0.0141003215196205
CN1CCN(C(=O)c2ccc3c(c2)CC(C(=O)Nc2ccc(-c4cn[nH]c4)cc2)CO3)CC1,[C][N][C][C][N][Branch2][Ring2][#C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][Ring1][O][C][O][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][S],-0.1653885792773128
c1ccc(CNCC2CCC3(CC2)OOC2(CCCCC2)OO3)cc1,[C][=C][C][=C][Branch2][Ring1][=C][C][N][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][O][O][Ring1][=N][C][=C][Ring2][Ring1][=Branch2],-0.1549019599857432
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,[O][=C][Branch2][Ring2][#Branch1][O][C@@H1][C][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][O][C@@H1][Ring1][N][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2],0.0046802708851045
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[C][C][C@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch1][O][C@H1][C][C@][Branch1][C][C][Branch1][Ring1][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][O][Ring1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@][Branch1][C][C][Branch1][C][O][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@][Ring2][Ring2][#C][Branch1][C][C][O],0.1760912590556812
NCc1c(-c2ccc(Cl)cc2Cl)ccc2nc[nH]c12,[N][C][C][=C][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][C][N][=C][NH1][C][Ring1][P][=Ring1][Branch1],0.3324384599156053
O=C(NCc1ccccc1OC(F)(F)F)c1ccc(OCCC(F)(F)F)nc1,[O][=C][Branch2][Ring1][Ring2][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch1][N][O][C][C][C][Branch1][C][F][Branch1][C][F][F][N][=C][Ring1][=N],0.1139433523068367
N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,[N][#C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][C@H1][Branch1][C][N][C][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][F][N][=C][Ring2][Ring1][N],0.0606978403536116
CS(=O)(=O)c1cccc(Oc2cccc(-c3c(CN4CCSC4)nc4c(C(F)(F)F)cccn34)c2)c1,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring2][S][O][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][=C][Branch1][=Branch2][C][N][C][C][S][C][Ring1][Branch1][N][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][N][Ring2][Ring1][Ring1][Ring1][#Branch2][=C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][S],-1.0
CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,[C][N][C][C@@H1][Branch1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],0.0
Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,[N][C][C][=C][N][Branch1][N][C@H1][C][O][C@@H1][Branch1][Ring1][C][O][S][Ring1][#Branch1][C][=Branch1][C][=O][N][=Ring1][=C],0.6180480967120927
CN(C)c1ccc(C(=O)N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)cn1,[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][#C][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring2][Ring1][=N][C][=N][Ring2][Ring2][Branch1],-1.3010299956639813
O=C(O)c1cccc(N2CCC(NS(=O)(=O)c3cc(S(=O)(=O)c4ccccc4)ccc3C(F)(F)F)CC2)c1,[O][=C][Branch1][C][O][C][=C][C][=C][C][Branch2][Branch1][=Branch1][N][C][C][C][Branch2][Ring2][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][#C][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring2][Ring1][=N][=C][Ring2][Ring2][Ring1],-0.3010299956639812
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][C][C][N][C][=Branch1][C][=O][N][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][C][Ring1][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch2],-0.5228787452803376
N#Cc1ccccc1OC1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,[N][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][C][Ring2][Ring1][C],-0.8751698505861408
Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2cc(Cl)cc(S(C)(=O)=O)c2)c1,[C][C][=C][N][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][C][Ring1][#Branch2][=C][Ring1][=C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Ring1][O][=C][Ring2][Ring1][C],-0.3010299956639812
O=C1CCc2cc(C(=O)NC[C@H]3CC[C@@H](COc4ccccc4)CC3)ccc2N1,[O][=C][C][C][C][=C][C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C@H1][C][C][C@@H1][Branch1][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=C][=C][C][=C][Ring2][Ring1][Branch2][N][Ring2][Ring1][N],-0.5739769843101239
CC(C)CC[C@]1(C)CN(c2ccccc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,[C][C][Branch1][C][C][C][C][C@][Branch1][C][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][O][N][Ring1][P][=C][Ring2][Ring1][#C][O],-1.4164611807456478
CC(C)(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,[C][C][Branch1][C][C][Branch1][C][C][C][C][C@][Branch1][C][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][O][N][Ring1][P][=C][Ring2][Ring1][=N][O],-0.2798406965940431
CC[C@@]1(CCC(C)C)CN(C2CCCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,[C][C][C@@][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][O][N][Ring1][P][=C][Ring2][Ring2][C][O],-0.2798406965940431
SCc1ccc(-c2cccnc2)o1,[S][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][O][Ring1][O],0.0436176702554246
C[C@H](Cc1cccc(F)c1)Oc1nc(N2CCNC[C@H]2C)ncc1F,[C][C@H1][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][O][C][=N][C][Branch1][#Branch2][N][C][C][N][C][C@H1][Ring1][=Branch1][C][=N][C][=C][Ring1][=N][F],-0.0791812460476248
O=C(CCCO[N+](=O)[O-])Oc1ccccc1C(=O)O,[O][=C][Branch1][#Branch2][C][C][C][O][N+1][=Branch1][C][=O][O-1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],-0.3279021420642826
COc1ccc2[nH]c(SCCCO)nc2c1,[C][O][C][=C][C][=C][NH1][C][Branch1][=Branch1][S][C][C][C][O][=N][C][Ring1][#Branch2][=C][Ring1][=C],-0.2053028731080014
COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1,[C][O][C][=C][C][=C][NH1][C][Branch2][Ring1][Branch1][S][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=N][C][Ring1][P][=C][Ring2][Ring1][Branch1],-0.5606673061697374
COc1ccc2nc(SCc3ccc4ccccc4c3)[nH]c2c1,[C][O][C][=C][C][=C][N][=C][Branch1][P][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][NH1][C][Ring1][P][=C][Ring2][Ring1][Branch1],-0.721246399047171
COc1ccc2[nH]c(SCc3ccc4ccccc4n3)nc2c1,[C][O][C][=C][C][=C][NH1][C][Branch1][P][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][=N][C][Ring1][P][=C][Ring2][Ring1][Branch1],-1.0861861476162833
CNC(=O)c1cc(OC)c(O[C@@H](C)C(=O)N2CCN(c3nccc4ccccc34)C[C@H]2C)cn1,[C][N][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch2][Ring2][Ring1][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][#C][C][=N][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][C@H1][Ring1][S][C][C][=N][Ring2][Ring1][=C],-1.176069544874436
CCN(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccn1,[C][C][N][Branch2][Ring2][Branch1][N][C][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Ring1][O][O][C][=Branch1][C][=O][C][Ring2][Ring1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1],0.3010299956639812
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccccc2)C1,[C][C][Branch1][C][C][Branch2][Ring1][=N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O],0.9040118835973882
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccccc2O)C1,[C][C][Branch1][C][C][Branch2][Ring1][=N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C@H1][Branch1][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][=N],0.8095597146352678
CC(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,[C][C][Branch1][C][C][C][C][C@][Branch1][C][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][O][N][Ring1][P][=C][Ring2][Ring1][=N][O],-1.4356890900393973
CC(C)CC[C@]1(C)CN(C2CCCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,[C][C][Branch1][C][C][C][C][C@][Branch1][C][C][C][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C][Branch2][Ring1][S][C][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][O][N][Ring1][P][=C][Ring2][Ring1][=C][O],-1.3632113109656252
CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(C)C)C(=O)CN1CCC=C(C(=O)O)C1,[C][C][Branch1][C][C][C][C@H1][Branch2][Branch1][Ring1][N][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][Branch1][C][C][C][C][=Branch1][C][=O][C][N][C][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=Branch2],0.6283889300503115
CNc1nc(NC(C)(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,[C][N][C][=N][C][Branch1][#Branch2][N][C][Branch1][C][C][Branch1][C][C][C][=C][S][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][=C][C][Ring1][#C][=N][Ring2][Ring1][Branch2],0.3153404766272883
CS(=O)(=O)c1cc(C#N)ccc1[C@@H]1C2=C(CCC2=O)N(c2cccc(C(F)F)c2)C(=O)N1C(=O)NC1CC1,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][C@@H1][C][=C][Branch1][#Branch1][C][C][C][Ring1][Branch1][=O][N][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][F][F][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1],0.3358589113198179
Cc1ccc(C(=O)n2nc(-c3cccnc3)nc2N)cc1,[C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][N][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=C][Ring1][O][N][C][=C][Ring2][Ring1][Ring2],-1.0791986181743458
N[C@@H](Cc1ccc(O)cc1)C(=O)O,[N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O],1.4698833502218
CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ccn(CC(F)(F)F)c4n3)cc2)cc1,[C][N][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Branch1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][N][Branch1][#Branch2][C][C][Branch1][C][F][Branch1][C][F][F][C][Ring1][#Branch2][=N][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring2][Ring2],-0.3010299956639812
CC(C)NCC(O)COC(=O)c1ccccc1Cl,[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],-1.5477534254795628
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)NCCCO)O2)c(=O)[nH]c1=O,[C][C][=C][N][Branch2][Ring1][#Branch2][C][C][C][Branch1][Ring2][N][=N+1][=N-1][C][Branch1][N][C][O][C][=Branch1][C][=O][N][C][C][C][O][O][Ring1][P][C][=Branch1][C][=O][NH1][C][Ring2][Ring1][Branch2][=O],1.6812412373755872
CCOC(=O)C(Cc1ccccc1)NC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21,[C][C][O][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][=N][Ring1][S],-0.3467874862246563
Cn1cc(-c2cnc3nc(OCc4ccc(Oc5ccc(Cl)c(C(F)(F)F)c5)cc4)ccn23)cn1,[C][N][C][=C][Branch2][Branch1][#Branch1][C][=C][N][=C][N][=C][Branch2][Ring2][Branch1][O][C][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][C][=C][Ring2][Ring1][C][C][=C][N][Ring2][Ring1][=N][Ring2][Ring1][#Branch2][C][=N][Ring2][Ring2][C],0.4771212547196624
O=c1nc(OCCc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc2)[nH]cc1Cc1cncnc1,[O][=C][N][=C][Branch2][Ring2][=Branch1][O][C][C][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O][C][=C][Ring2][Ring1][C][NH1][C][=C][Ring2][Ring1][O][C][C][=C][N][=C][N][=C][Ring1][=Branch1],-0.2596373105057561
CC(C)(CO)NC(=O)c1nn(-c2ccc(F)cc2F)c2c1C[C@H]1C[C@@H]21,[C][C][Branch1][C][C][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C][=N][N][Branch1][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][=C][Ring1][=N][C][C@H1][C][C@@H1][Ring1][=Branch1][Ring1][Ring1],0.0
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1c(F)cccc1OC,[C][C][C][N][Branch2][Ring1][=Branch1][C][C][C][N][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][#Branch1][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][O][C],-0.9001467801156185
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3C(N)=O)C2=O)COc2ccccc21,[C][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring2][Ring1][N][C][C][C][C][=Branch2][Ring1][=Branch1][=N][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N][C][Branch1][C][N][=O][C][Ring2][Ring1][Ring1][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][S],0.3979400086720376
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Cl)C2=O)COc2cc(C#N)ccc21,[C][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][=C][N][C][C][C][C][=Branch2][Ring1][C][=N][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N][Cl][C][Ring1][P][=O][C][O][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][Ring2][Ring1][S],0.5440680443502757
O=C(N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1ccccc1)OCc1ccccc1,[O][=C][Branch2][Ring1][S][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.99563519459755
CN1CCN(c2cccc3c2CCN(C(=O)/C=C/c2c(-n4cnnn4)ccc(Cl)c2F)[C@@H]3C(=O)Nc2ccc(C(=O)O)cc2)C(=O)C1,[C][N][C][C][N][Branch2][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch2][Ring1][N][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][C][=C][C][Branch1][C][Cl][=C][Ring1][N][F][C@@H1][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][Ring2][Ring2][=C],0.5910646070264992
CC(NC(=O)c1ccc(C(=O)C(F)(F)F)s1)c1ccncc1,[C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][Ring1][O][C][=C][C][=N][C][=C][Ring1][=Branch1],0.6989700043360189
CC(NC(=O)c1ccc(C(=O)C(F)(F)F)s1)c1cccc2ccccc12,[C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][Ring1][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],0.4771212547196624
CCCCC/C=C\[C@H](C)/C=C\C/C=C\C/C=C\CCCC(=O)NC1CC1,[C][C][C][C][C][/C][=C][\C@H1][Branch1][C][C][/C][=C][\C][/C][=C][\C][/C][=C][\C][C][C][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1],-0.3767507096020995
CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)c1ccc(-c2nc(N)sc2CC(C)C)o1,[C][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][P][=Branch1][C][=O][Branch1][=N][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][Branch1][P][C][N][=C][Branch1][C][N][S][C][=Ring1][=Branch1][C][C][Branch1][C][C][C][O][Ring1][#C],-0.5739769843101239
CCOc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1,[C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][Branch1][P][C][=N][N][=N][N][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][C][Ring1][O][C][=C][Ring2][Ring1][=C],-0.6989700043360187
C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,[C][#C][C@][Branch1][Ring1][C][O][O][C@@H1][Branch2][Ring1][Ring2][N][C][=N][C][=C][Branch1][C][N][N][=C][Branch1][C][F][N][=C][Ring1][Branch2][Ring1][O][C][C@@H1][Ring2][Ring1][C][O],1.0280287236002434
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3N(Cc3ccc(F)cc3F)C1=O)N2,[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][=C][Branch2][Ring2][Branch2][C][=C][Branch1][C][O][C@@H1][C@@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][Branch1][C@@H1][Ring1][#Branch1][N][Branch1][=C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][Ring2][Ring1][Branch1][=O][N][Ring2][Ring1][#C],0.0
CC(C)N/C(=N\c1nccn1C(C)(C)C)Nc1ccc(Cl)c(Cl)c1,[C][C][Branch1][C][C][N][/C][=Branch1][P][=N][\C][=N][C][=C][N][Ring1][Branch1][C][Branch1][C][C][Branch1][C][C][C][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],-0.0969100130080563
CN(C)C(=O)c1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1)CO2,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][Ring1][O][C][O][Ring2][Ring1][Branch1],0.0670708560453701
COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OC)CO2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][C][=C][Ring1][O][O][C][C][O][Ring2][Ring1][#Branch1],-0.6989700043360187
