canonical_smiles,selfies,logCmax
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,[C][C][Branch1][C][C][Branch1][C][O][C][N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=N][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][#Branch2][=N][Ring2][Ring1][O],4.437750562820388
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,[C][O][C][=C][C][Branch2][Ring1][=Branch1][N][C][C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][C][Ring1][=N][=C][C][=C][Ring2][Ring1][Ring1][N][C][=N][C][=C][Branch1][C][Cl][C][Branch2][Ring1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][P][Branch1][C][C][Branch1][C][C][=O][=N][Ring2][Ring1][C],3.380211241711606
Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)[O-])cc3)nc(N)n2)C(F)(F)F)n1,[C][C][C][=C][N][Branch2][Branch1][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C@@H1][Branch2][Ring2][Branch1][O][C][=C][C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O-1][C][=C][Ring1][N][=N][C][Branch1][C][N][=N][Ring2][Ring1][Ring1][C][Branch1][C][F][Branch1][C][F][F][N][=Ring2][Ring2][Branch1],3.041392685158225
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,[C][C][O][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=C][C][=C][Branch2][Branch1][C][C][=C][C][Branch2][Ring2][Ring1][O][C@H1][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][C][=N][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][=N][C][Branch1][C][N][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][S],0.8808135922807914
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,[C][O][C][=C][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][Cl][N][Branch1][C][C][C][=Branch1][C][=O][C][C@H1][Branch2][Ring1][Branch1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][S][C@][Branch1][C][C][O][C@H1][Ring1][Ring2][C@H1][Branch1][C][C][C@@H1][C][C@@][Branch1][C][O][Branch1][=Branch2][N][C][=Branch1][C][=O][O][Ring1][Branch2][C@H1][Branch1][Ring1][O][C][/C][=C][/C][=C][Branch1][C][\C][C][Ring2][Ring2][=C],0.7781512503836436
C[C@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,[C][C@H1][Branch1][=C][O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=N][C][C][N][Ring1][Branch1],0.4996870826184038
C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,[C][C@@H1][Branch1][=C][O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=N][C][C][N][Ring1][Branch1],0.4996870826184038
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring2][O][N][C][=N][C][=C][Branch1][C][F][C][Branch2][Ring1][O][N][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][O][Ring1][#Branch2][=N][Ring2][Ring1][Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=C][O][C],3.0681858617461617
Cc1ncc([N+](=O)[O-])n1C[C@H](C)O,[C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Ring1][Branch2][C][C@H1][Branch1][C][C][O],5.389697548206386
Cc1ncc([N+](=O)[O-])n1C[C@@H](C)O,[C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Ring1][Branch2][C][C@@H1][Branch1][C][C][O],5.389697548206386
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,[O][=C][Branch1][=C][C][N][C][=C][N][=C][Ring1][Branch1][N+1][=Branch1][C][=O][O-1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.9637878273455552
O=C([O-])C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,[O][=C][Branch1][C][O-1][C][C@@H1][C][C][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][C][=C][C][=C][S][Ring1][Branch1][B][Branch1][C][O][O][Ring1][S],5.2322335211147335
CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,[C][C][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][C][=C][C][Branch2][Ring1][#Branch2][C@][O][C][C@][Branch1][Ring1][C][O][Branch1][Ring2][O][Ring1][#Branch1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][N][O][=C][C][=C][Ring2][Ring1][Ring1][Cl][C][=C][Ring2][Ring1][O],2.787956123283932
COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,[C][O][C][=C][Branch1][=N][O][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Ring1][S][N][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][N][=C][Branch1][C][N][N][=C][Ring1][#Branch1][N][C][C][N][=C][Ring2][Ring1][Ring1][Ring1][Branch1],2.984077033902831
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)[O-])N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,[C][O][C][=C][C][=C][C][Branch2][Branch1][#Branch2][N][C][C][N][Branch2][Ring2][=C][C][=N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][Ring1][#C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][O][C][C][C][Ring2][Ring1][P][=C][Ring2][Ring2][#Branch1],4.3560258571931225
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,[C][O][C][=Branch1][C][=O][C@H1][C@@H1][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][C][C][C@H1][Ring1][S][N][Ring1][Branch1][C],2.1535099893008374
O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)[O-])CC2)c(Cl)c1,[O][=C][Branch2][Ring2][O][N][C][=N][C][Branch1][O][C][=C][C][Branch1][C][Cl][=C][S][Ring1][=Branch1][=C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][N][S][Ring2][Ring1][#Branch1][C][=C][N][=C][Branch1][S][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2][C][Branch1][C][Cl][=C][Ring1][S],2.4075608494863627
O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,[O][=C][Branch2][Ring1][C][N][C][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][F][C][=C][N][C][=Branch1][=Branch2][=C][Branch1][C][O][C][Ring1][#Branch1][=O][C][=Branch1][C][=O][N][C@H1][C][C][C@H1][Branch1][Ring2][C][Ring1][Branch1][O][C@@H1][Ring1][Branch2][C][Ring1][P],4.133538908370218
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,[C][C][#C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=N][C][Branch2][Ring1][Branch2][C][=C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][#C][=C][C][Branch1][C][N][=N][C][=C][N][Ring2][Ring1][=Branch2][Ring1][#Branch1],2.841359470454855
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,[C][C][Branch1][C][C][Branch1][Ring1][C][O][C][=C][C][=C][C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][Branch2][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][O][Ring1][Branch2][C][C][Ring1][=C][=C][Branch1][C][F][C][=C][Ring2][Ring1][Branch2][N][Ring2][Ring1][O][C][C@@H1][Branch1][C][O][C][O],4.056904851336473
Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])[O-])CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch2][Ring1][Branch2][N][C][C][N+1][Branch1][C][C][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O-1][C][C][Ring1][=N][=N][C][=C][Ring2][Ring1][Ring1][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][=C],3.9684829485539352
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=S][N][Branch2][Ring1][#Branch1][C][=C][N][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][C][C][C][Ring1][Ring2][C][=C][Ring2][Ring1][N][F],4.096910013008056
N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(C(N)=O)c(F)c3)C2=S)cc1C(F)(F)F,[N][#C][C][=N][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][C][F][=C][Ring1][#Branch2][C][Ring2][Ring1][Ring1][=S][C][=C][Ring2][Ring1][#Branch2][C][Branch1][C][F][Branch1][C][F][F],4.103803720955957
O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,[O][=C][Branch2][Ring1][N][N][N][C][=Branch1][C][=O][C@@H1][C@@H1][C][=C][C@@H1][Branch1][Branch2][C@H1][C][C@@H1][Ring1][#Branch1][Ring1][Ring1][C@@H1][Ring1][=Branch2][C][Ring1][=N][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2],3.7481880270062
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,[C][S][C][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][=C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][=C][Ring1][S][NH1][Ring2][Ring1][Ring1],3.0644579892269186
C[S@@](=O)c1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,[C][S@@][=Branch1][C][=O][C][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][=C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][=C][Ring1][S][NH1][Ring2][Ring1][Ring1],4.586587304671755
CS(=O)(=O)c1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][=C][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][=C][Ring1][S][NH1][Ring2][Ring1][Ring1],3.359835482339888
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,[C][=C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@][Ring1][#C][Branch1][C][C][C@@][Ring2][Ring1][Ring1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][C][C][=O],0.4771212547196624
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,[C][N][Branch1][C][C][C][=C][C][Branch1][N][C][N][C][C][Branch1][C][C][Branch1][C][C][C][=C][Branch1][C][O][C][=C][Ring1][=C][C][C@H1][C][C@H1][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Ring1][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring2][Ring1][Ring2][C][Ring2][Ring1][Branch2][=O],3.285557309007774
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)[O-])C1,[C][C][C][=C][C][Branch2][Ring2][Ring2][/C][Branch1][C][C][=N][/O][C][C][=C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][S][=C][C][=C][Ring2][Ring1][O][C][N][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Ring1][#Branch1],1.7693773260761383
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,[C][O][C][C][C][N][C][C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C][C][Ring1][Branch1][C][C][Ring2][Ring1][Ring2],1.2787536009528289
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,[C][N][C@@H1][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring2][P][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][C][O][C@H1][O][C][Branch1][=Branch1][C][N][C][C][O][=C][C][C@H1][Ring1][O][N][C@@H1][Branch1][C][N][C][C@H1][Ring2][Ring1][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][O][C][C][N][O][C][C@][Ring2][Ring2][Branch1][Branch1][C][C][O],5.093421685162235
C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,[C][N+1][Branch1][C][C][C][C][C@@H1][Branch2][Ring1][O][O][C][=Branch1][C][=O][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1],-0.6020599913279624
C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,[C][N+1][Branch1][C][C][C][C][C@H1][Branch2][Ring1][O][O][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1],-0.6020599913279624
C[N+]1(C)CC[C@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,[C][N+1][Branch1][C][C][C][C][C@H1][Branch2][Ring1][O][O][C][=Branch1][C][=O][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1],-0.6020599913279624
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F,[C][O][C][=C][C][=C][C][Branch2][Branch1][S][C][=C][Branch1][C][C][N][Branch2][Ring1][Branch1][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=Branch1][C][=O][N][Branch2][Ring1][=Branch1][C][C@H1][Branch1][#Branch2][N][C][C][C][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring2][Ring1][=O][=C][Ring2][Ring2][#Branch2][F],3.0863598306747484
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(N[C@H](C)CCCN)c2n1,[C][O][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][Ring2][O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=C][Branch1][Ring1][O][C][C][=C][Branch1][#Branch2][N][C@H1][Branch1][C][C][C][C][C][N][C][Ring2][Ring1][#Branch2][=N][Ring2][Ring1][#C],2.501059262217752
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(N[C@@H](C)CCCN)c2n1,[C][O][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][Ring2][O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=C][Branch1][Ring1][O][C][C][=C][Branch1][#Branch2][N][C@@H1][Branch1][C][C][C][C][C][N][C][Ring2][Ring1][#Branch2][=N][Ring2][Ring1][#C],2.501059262217752
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,[C][N][Branch2][Ring2][Branch1][C][C][N][C][C][C][Branch2][Ring1][#Branch1][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][C][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][C][=C][Ring1][S],-0.585026652029182
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(=O)[O-])CC2)cc1,[C][N][Branch2][Ring2][Branch1][C][C][N][C][C][C][Branch2][Ring1][#Branch1][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][C][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2][C][=C][Ring1][S],-0.4814860601221125
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,[C][N][C][C][C@@H1][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][C@@H1][Ring2][Ring1][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2],3.5185139398778875
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,[C][N][C][Branch2][Ring2][Branch2][C][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Branch1][P][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][Ring1][C][#N][=C][Ring1][=Branch2][C][Ring2][Ring1][Ring2][=O][=N][NH1][C][Ring2][Ring1][O][=O],3.3541084391474008
O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,[O][=C][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][=C][N][Ring1][Branch2][N][Branch2][Ring1][#Branch2][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][C][=C][Ring1][O][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][F][C@@H1][C][O][C][C][N][Ring2][Ring1][P][Ring1][=Branch1],2.298853076409707
O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,[O][=C][Branch2][Ring2][#Branch1][N][C][C][=N][N][C][=C][C][Branch2][Ring1][Ring2][N][C][C][C][C@@H1][Ring1][Branch1][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][F][=N][C][=Ring2][Ring1][=Branch1][Ring2][Ring1][Ring1][N][C][C][C@H1][Branch1][C][O][C][Ring1][=Branch1],3.2648178230095364
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,[C][O][/N][=C][\C][C@][Branch2][Branch1][Branch2][C][C@@H1][C][C@@H1][Branch2][Ring2][=N][C][/C][=C][Branch1][C][\C][C][C@@H1][Branch1][C][C][/C][=C][/C][=C][\C][O][C@@H1][C@H1][Branch1][C][O][C][Branch1][C][C][=C][C@@H1][Branch1][=Branch2][C][=Branch1][C][=O][O][Ring2][Ring1][#Branch2][C@][Ring1][=C][Ring1][O][O][O][Ring2][Ring1][#C][O][C@H1][Branch1][O][/C][Branch1][C][C][=C][/C][Branch1][C][C][C][C@H1][Ring2][Ring2][#Branch2][C],1.964259630196849
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,[C][C@H1][O][C][=C][C][=Branch1][#Branch1][=C][N][=C][Ring1][=Branch1][N][C][C][=Branch1][O][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][#N][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring2][Ring1][=N],3.1522883443830563
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,[C][O][C@H1][/C][=C][/O][C@@][Branch1][C][C][O][C][=C][Branch1][C][C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Branch1][P][C][=C][Branch1][C][O][C][Ring1][Branch2][=C][Ring1][=C][C][Ring2][Ring1][C][=O][N][C][=Branch1][C][=O][/C][Branch1][C][C][=C][\C][=C][\C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Ring2][Ring2][#C][C],1.0969100130080565
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)[O-])c(Cl)c3)n2)c1OC,[C][C][C][C][C][C][O][C@@H1][Branch1][C][C][C][=C][C][=C][C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][O][/C][=C][Branch1][C][\C][C][=Branch1][C][=O][O-1][C][Branch1][C][Cl][=C][Ring1][=C][=N][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][N][O][C],2.273464272621346
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,[C][N][Branch1][C][C][C@@H1][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C@@][Branch1][C][O][C][Branch1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][=C][N][C][=Branch1][C][=O][C][N][C][C][C][C][Ring1][Branch1][=C][C][Branch1][C][F][=C][Ring1][P][C][C@H1][Ring2][Ring1][=Branch1][C][C@@H1][Ring2][Ring2][Branch1][Ring2][Ring1][N],3.57978359661681
C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,[C][C@H1][Branch1][#C][N][C][=N][C][=N][C][N][=C][NH1][C][Ring1][=Branch2][=Ring1][Branch1][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],3.556302500767288
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,[N][#C][C][=C][C][=N][C][Branch2][Branch1][O][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][N][C][=C][N][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C@H1][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][Branch1][C][F][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][Ring2][Ring2][#Branch1],3.886490725172482
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,[C][O][C][=C][C][=N][C][=N][C][Branch1][S][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring1][#C][C][=C][Ring2][Ring1][Ring1][N][C][=Branch1][C][=O][/C][=C][/C][N][C][C][C][C][C][Ring1][=Branch1],2.361727836017593
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,[C][C][C][=N][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch2][Ring2][#Branch1][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][C][Ring1][=N][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Branch1][N][=C][Ring2][Ring1][#C][N][C][C][C][O][C][C][Ring1][=Branch1],2.8260748027008264
